Date,Close,High,Low,Open,Volume
,TSM,TSM,TSM,TSM,TSM
2023-01-03,71.0671157836914,72.92947402220888,70.81751964396183,72.81427411370785,9276200
2023-01-04,73.26545715332031,73.54385141086685,71.4895008577044,71.98868576237935,12316400
2023-01-05,72.6990737915039,73.38065669848858,72.32467595973604,72.95826440298757,10039200
2023-01-06,74.94541931152344,75.58860227432405,73.10226485511957,73.43825540851952,13744100
2023-01-09,77.09577178955078,77.96935461602831,76.85577747335962,77.33576610574193,22247600
2023-01-10,78.0173568725586,78.31495483469276,77.23977755417553,77.28777935182343,10269000
2023-01-11,78.50694274902344,78.61254083838675,77.40296738461782,78.30534839406955,11771400
2023-01-12,83.51801300048828,85.27477296275198,81.0412701675307,81.55965871331563,36086800
2023-01-13,83.32601928710938,83.61400803677546,81.50206124304665,81.9916516387367,18719900
2023-01-17,85.42837524414062,86.13876369756571,82.71164513512021,82.76924142765102,21850000
2023-01-18,85.88916015625,87.56912023474229,85.78356207967833,86.85873916656949,19209800
2023-01-19,84.86198425292969,86.40754810003962,84.72758803353271,85.4667672402161,13651100
2023-01-20,87.38672637939453,87.38672637939453,85.62996628460546,86.39795100089813,14287200
2023-01-23,91.83142852783203,91.89862664330488,88.0491157665291,88.08751573594863,22875100
2023-01-24,90.77544403076172,94.07776802767238,87.8859178575099,91.95621923981128,11370500
2023-01-25,88.71149444580078,89.27787746471292,87.47312300853392,88.97068506102192,14147300
2023-01-26,89.7098617553711,90.50664454779708,88.93228260741371,90.13225404514765,15759400
2023-01-27,89.56588745117188,90.35306856558061,88.54830650519538,89.10509511208214,13646600
2023-01-30,89.40266418457031,90.47784116719171,88.87468117696004,89.13387176992596,14079800
2023-01-31,89.01868438720703,89.04748252987453,86.39794354379892,87.35792069428557,13342100
2023-02-01,90.9482421875,91.93701757851302,88.86509332254585,89.27788383107067,16788500
2023-02-02,92.78179168701172,93.59777078804737,92.00420522626858,92.73378990057961,14925300
2023-02-03,90.87144470214844,93.06978603131115,90.53544682500315,91.23623339922264,12242200
2023-02-06,88.15471649169922,88.36591266780943,87.10833743480198,88.12591834478337,12425200
2023-02-07,90.7658462524414,90.90983697171883,88.01070908023264,88.1067053344325,15258900
2023-02-08,90.50664520263672,92.10021079901857,90.45865073920676,91.21702624818256,12899700
2023-02-09,92.82019805908203,94.62495256323601,91.79302274530616,92.15781144562229,16997400
2023-02-10,91.55302429199219,92.63779584502402,90.47784723723848,92.10980547794753,11511400
2023-02-13,92.26342010498047,92.53221258067593,91.11145025941542,91.64903521080636,7803500
2023-02-14,94.03936767578125,95.02814304141167,91.40903214137923,91.98501700908147,15345100
2023-02-15,89.04749298095703,89.93067030528843,87.1371329539667,88.63470246483872,30208300
2023-02-16,87.18513488769531,88.116314006308,86.28275391517658,87.33873476559012,15568400
2023-02-17,86.49394989013672,86.6859497370721,85.38038007409268,86.36915548266269,11235300
2023-02-21,84.13240051269531,85.84115874244037,83.97880797049366,84.84278158397304,14007600
2023-02-22,83.35482025146484,84.56438622428946,83.19162588872504,84.23799749880986,10106400
2023-02-23,86.4747543334961,88.3083071126883,85.87956578879194,86.68595050497323,15468300
2023-02-24,84.58357238769531,84.62197234582315,83.7483897775119,84.56436874660983,8817600
2023-02-27,83.80601501464844,85.29397532505301,83.7484114005624,85.14997727590546,10609400
2023-02-28,83.58521270751953,84.62198981891974,83.42201834481153,83.6524108171078,7520400
2023-03-01,84.88117980957031,86.43634546521633,84.73718176892899,85.4763682930003,8176700
2023-03-02,85.4667739868164,85.76436459268035,83.63322123513744,84.13240618601036,9761600
2023-03-03,86.19635772705078,86.25395401806944,84.36279767314186,85.12118057574985,10844000
2023-03-06,85.99476623535156,87.67472647017816,85.92756811892032,86.47475487387345,9960000
2023-03-07,85.29396057128906,86.6283281027564,84.76597758113621,86.34993387563853,8761100
2023-03-08,87.19474029541016,87.20433479513902,84.61239900350188,84.81399335849183,8813000
2023-03-09,85.32276153564453,87.06032505730705,85.02517097999778,86.11954428197281,10354700
2023-03-10,83.75801086425781,85.60116533410167,83.71000907454575,84.50679190987908,11928800
2023-03-13,84.2283935546875,85.4379668210893,82.85562592965653,82.92282403756528,11847600
2023-03-14,85.71636962890625,86.0427583787359,84.19960381440976,84.50679624179745,11100100
2023-03-15,83.23002624511719,83.74841484896638,82.02046016018107,83.71001487934288,12171500
2023-03-16,86.17223358154297,86.33627749444518,82.8141187787425,82.93956282469622,13184600
2023-03-17,86.3362808227539,86.87666425652118,85.88274157133974,85.94063769290848,13287700
2023-03-20,86.88631439208984,87.2047577789339,85.55465208643102,86.08538370233246,8217500
2023-03-21,89.2601547241211,89.74264204695417,87.61970077135751,87.81269275562182,12299700
2023-03-22,89.37596130371094,91.70154655284296,89.29876155911437,90.22513640775463,12812400
2023-03-23,91.27693176269531,92.46385360248125,90.15756520362615,91.18043578794001,11169700
2023-03-24,89.53998565673828,90.88129963652044,88.86449908250813,90.65935225988895,7653700
2023-03-27,87.48460388183594,88.95136208665566,87.3784560830863,88.8162662268238,9349800
2023-03-28,87.62934875488281,87.68725224223765,86.77052187454055,87.48460844192715,7521300
2023-03-29,89.51103973388672,89.9549271355635,88.24691808950162,88.54606520097944,9264000
2023-03-30,89.23119354248047,90.2444123541467,88.8066024049225,90.0803684554252,10232800
2023-03-31,89.76192474365234,89.99352392439755,87.93812352776811,88.04427131173354,8701800
2023-04-03,89.58822631835938,90.32160897743714,88.49780781694226,89.75227757361439,6863600
2023-04-04,88.94168853759766,90.01281070884335,88.50745300316633,89.78121891462467,6338400
2023-04-05,87.04071044921875,88.95136349478625,85.93099549191447,88.39167643109582,9171800
2023-04-06,87.07931518554688,87.72585383216628,86.26873996842079,86.51963545274813,5874500
2023-04-10,85.90203094482422,85.9116827517034,83.44135026698382,85.3230476889895,12232900
2023-04-11,86.11431884765625,86.69330205188544,85.37129175196011,85.53533564342706,11079200
2023-04-12,83.82733917236328,86.36521950866069,83.81768736575881,85.79588807590952,11299100
2023-04-13,84.00103759765625,84.5607172419075,82.95886331580101,83.52819476696894,7910500
2023-04-14,84.14579010009766,85.27481608368156,83.50891063244488,84.86952111825964,7656400
2023-04-17,84.9081039428711,84.96600741897652,84.1071807054862,84.67651212496288,8163600
2023-04-18,85.05286407470703,85.30375954220281,84.43528089484991,85.11076019713983,8468200
2023-04-19,84.17472839355469,84.319468677991,83.02640638921905,83.20975389906656,11191300
2023-04-20,86.16258239746094,88.661863062535,85.01426027449617,85.22655586316245,19206300
2023-04-21,82.3798828125,84.83091913712003,82.29303127168863,84.70546772952271,13175400
2023-04-24,81.67546081542969,82.94922716855397,81.04822576651988,82.4088436739476,10567600
2023-04-25,79.40775299072266,80.4788752814713,79.37880493348695,80.35342388388827,13423700
2023-04-26,79.36915588378906,79.494599923558,78.36558147912312,79.35950407698485,11583500
2023-04-27,80.73942565917969,80.92277319507907,79.28231926622533,79.99639843220226,10013700
2023-04-28,81.34735870361328,81.55000247862642,80.7876716894789,81.52105441964908,8262600
2023-05-01,81.03857421875,81.72370533571049,80.96137447995021,81.34736581177688,4931100
2023-05-02,80.05429077148438,81.10611689855878,79.65865501955182,80.5753779313875,6875000
2023-05-03,79.80339050292969,80.82626850865806,79.55250242646905,79.72619813595716,7151600
2023-05-04,80.56571960449219,80.82626684444537,79.74549274519791,80.09288415702133,7290600
2023-05-05,81.99388122558594,82.57286443043296,80.8166112038335,81.34735010287628,6865000
2023-05-08,82.5439224243164,82.5439224243164,81.45350385256617,81.5403480266813,6746600
2023-05-09,82.08074188232422,82.48603683308959,81.34736644453851,82.26408942285683,7287800
2023-05-10,81.92633819580078,82.16758182572825,81.2219035570572,81.54999872208764,7442300
2023-05-11,80.5078353881836,81.19296650659903,79.63935673027237,81.19296650659903,8730900
2023-05-12,80.5078353881836,80.99032271344848,80.0446443165735,80.45958371078818,5069800
2023-05-15,82.65972900390625,82.66937344928645,80.3148403964115,80.41133638541774,8707300
2023-05-16,82.87201690673828,83.71154746832997,82.59217338620772,82.68867673700392,11283200
2023-05-17,87.69688415527344,88.58466633350358,84.97565622801791,85.20725541999353,23215600
2023-05-18,89.4049072265625,90.12863824993644,87.88024543706662,88.05394117716327,14879000
2023-05-19,89.33735656738281,89.5400003642861,88.35307828279835,88.90311354929939,9295200
2023-05-22,88.5074691772461,89.20225204903892,88.00567827554161,88.84520880598656,9259800
2023-05-23,87.27230834960938,88.14077963141455,87.16616055078035,87.81269178934099,7656700
2023-05-24,86.9731674194336,86.99247103632995,86.05644439552066,86.15294039348422,9443900
2023-05-25,97.4141845703125,98.78445412070499,93.58324152783797,93.66043390189097,60793200
2023-05-26,99.59502410888672,100.78194606484517,97.20189130717014,97.31768354334153,26135800
2023-05-30,98.40811157226562,101.55392342354433,97.9738685910303,100.15471321796475,25248000
2023-05-31,95.13683319091797,96.4781545299682,94.62539787972729,96.23691090301627,22206700
2023-06-01,95.37808227539062,97.06678776068158,95.14649044167308,95.22369017363614,14998500
2023-06-02,95.4745864868164,97.75192706516728,95.16579491833687,97.70367539171009,13085100
2023-06-05,94.61576080322266,95.34913618550178,90.94885444313981,94.577160936444,10568500
2023-06-06,96.32376861572266,97.07644765967414,94.00782799898342,94.191175537136,13827600
2023-06-07,96.77729797363281,99.4116743579079,96.05356706509129,97.82911669353749,14367500
2023-06-08,96.4395523071289,97.17292761435992,95.17543072654684,95.52282212983354,9074200
2023-06-09,99.19938659667969,101.01353609868514,98.6686476497829,99.10288325202824,14902400
2023-06-12,103.31017303466797,103.6286164032974,100.65649302043252,100.68544107900401,20568100
2023-06-13,103.05927276611328,106.81302273523553,103.00136929364551,106.14718801813625,17858600
2023-06-14,103.64791107177734,103.92774718859808,101.53461463238877,102.31624159504659,12862600
2023-06-15,101.92112731933594,103.35527459198669,101.81453494264534,102.97735146089732,11987900
2023-06-16,101.33002471923828,102.47346414202799,101.11683997029337,102.16337925074639,11430800
2023-06-20,100.7583236694336,101.6304324730004,99.87651523928342,100.95212398289108,9295500
2023-06-21,98.4908218383789,100.51606986690607,98.47144476418129,99.95403860607001,9340400
2023-06-22,99.93464660644531,100.22535444855455,98.19042173281252,98.27762964964077,8575900
2023-06-23,98.7524642944336,99.02378770196361,97.88034806093827,98.37454109907864,8919000
2023-06-26,97.00821685791016,99.84743475088104,96.98883239293019,98.85903404110564,8560000
2023-06-27,98.91717529296875,99.60517590657437,96.9209968973031,98.01598993286426,9732000
2023-06-28,97.79312133789062,98.72337608081023,97.11481289815994,97.38613627405222,8160900
2023-06-29,97.52178955078125,98.37452114332456,96.92099684668969,98.20009793200809,7383900
2023-06-30,97.79312133789062,98.73306831366567,97.29892835737577,98.25825240585418,11704600
2023-07-03,99.95403289794922,100.46761035445,98.90749351884894,99.08191674869899,5638400
2023-07-05,97.86095428466797,99.89588704059354,97.83188497848452,98.25825451719551,9010800
2023-07-06,96.32991027832031,96.4752568034019,95.54500207784284,96.02951020946782,9140800
2023-07-07,97.12450408935547,98.78152102550395,95.93261082317457,96.01013389917165,8036600
2023-07-10,96.67874145507812,97.62838056861894,96.32021019841001,97.14387247646698,8041600
2023-07-11,98.12259674072266,99.15944392967178,97.03729577752972,99.15944392967178,7677800
2023-07-12,100.68080139160156,101.19437888007627,99.57612333144625,99.64395418099937,10202000
2023-07-13,102.29906463623047,102.37658772526844,99.34356155548384,101.74672556460013,9265900
2023-07-14,101.88237762451172,103.97545647224683,101.61105423158486,102.71573227022017,9518300
2023-07-17,101.54322052001953,101.77578236554072,99.41138019155059,101.43662813394569,10722600
2023-07-18,99.95403289794922,100.5160641266891,98.84935490656815,100.47730258749935,10343600
2023-07-19,99.86681365966797,101.54321504692068,99.39199776102711,100.68079116463107,11204800
2023-07-20,94.82793426513672,97.3376828952676,94.04303343985383,95.49655786771551,22810200
2023-07-21,94.2368392944336,94.95390931773717,93.34534603378503,94.84731692863703,15381200
2023-07-24,95.20584869384766,95.22522576635824,93.7813935915776,94.25620949466513,9054900
2023-07-25,97.21171569824219,97.76405469794213,96.0392068530198,96.43649969483526,9202200
2023-07-26,96.32991027832031,97.02759577773408,95.51593277282653,96.4074259606947,8993500
2023-07-27,96.27176666259766,98.60709946358442,95.84540452343991,98.35515315884969,8049800
2023-07-28,97.7349853515625,97.86095481003625,96.68844596529406,97.00822312104404,6758700
2023-07-31,96.07796478271484,96.68844237218114,95.37057965170783,96.10703408797409,8647900
2023-08-01,95.35121154785156,96.11673536138152,95.0508114482334,96.06828158605364,6428500
2023-08-02,92.73486328125,94.47909569748374,92.26004733188955,94.47909569748374,9820900
2023-08-03,92.03717803955078,92.8414560076502,91.64957001310063,91.90150894623626,8571700
2023-08-04,93.18061065673828,94.55661202398773,92.18251766082425,92.32787158395796,7562600
2023-08-07,93.36471557617188,93.93643901640823,92.27942209180303,93.73294648808907,6601400
2023-08-08,91.5623550415039,91.95965530319404,90.76776191113187,91.94027083564376,7659000
2023-08-09,91.06815338134766,92.88020909608964,90.8065148452784,92.86083202338443,6426900
2023-08-10,91.86276245117188,92.996509923769,91.35886975690062,92.49261722949774,7459600
2023-08-11,89.13980865478516,90.60302535896679,89.12043158142858,90.60302535896679,10658400
2023-08-14,90.18634796142578,90.39953273318176,88.4711923402206,88.8491081108761,7489700
2023-08-15,88.83941650390625,89.83750213051924,88.65530103736326,89.65338666397625,6069500
2023-08-16,88.93632507324219,89.84720286590354,88.49057841106983,88.60686304194421,7439500
2023-08-17,88.8006591796875,90.04099894515892,88.51964354641535,90.04099894515892,7712500
2023-08-18,88.27738952636719,88.50026654362824,86.7851034345119,87.27930385156334,9066200
2023-08-21,89.69214630126953,90.03130792044512,87.69597509038887,87.69597509038887,8618300
2023-08-22,89.38206481933594,90.59333524010482,88.96538749887111,90.45767354441935,7059000
2023-08-23,91.30069732666016,92.15342882572271,90.35105830403992,90.88402011158281,10362600
2023-08-24,89.66307067871094,93.7813896607899,89.60493207060857,93.53913560302054,12254400
2023-08-25,90.21540832519531,90.51580837971375,88.57777594569018,89.39174601933671,10356000
2023-08-28,91.08753204345703,91.23288596680877,90.36076981970605,90.91310881403649,5174800
2023-08-29,92.13406372070312,92.65733336523719,90.61270855517162,90.8646474487196,8910300
2023-08-30,91.8433609008789,92.9480388573966,91.69800698175659,92.49260002755015,6073400
2023-08-31,90.67085266113281,91.47513794463691,90.38014482109284,90.44797566470118,8661200
2023-09-01,90.3026351928711,91.64956731555945,90.20572764435472,91.37824392293273,7094600
2023-09-05,91.66893768310547,92.10499944050368,89.99254367572925,90.50612111605847,6396500
2023-09-06,89.40144348144531,91.0487681895294,88.75219695938179,90.942175807982,7933700
2023-09-07,87.25993347167969,87.49249534748371,85.69012417573289,87.27931054757639,14684400
2023-09-08,86.86262512207031,88.2483187998781,86.55254018543539,87.93823386324318,5820800
2023-09-11,86.82386016845703,87.58938394290787,86.39749801797122,87.30836832496963,7268600
2023-09-12,87.67659759521484,88.73282180776812,87.6184515902891,87.65721312923706,8242600
2023-09-13,88.39366149902344,89.0429005974469,87.67659156036179,87.79286877619458,5757800
2023-09-14,89.09595489501953,90.5180606219352,88.90114131034578,90.37195229127448,6506300
2023-09-15,86.9335708618164,88.77451647379166,86.5536936676868,88.16087041359268,19940500
2023-09-18,86.52446746826172,87.34266215826642,86.13484776433569,86.2419933686998,6647400
2023-09-19,85.881591796875,86.53420051236753,85.5114571742175,86.15432335371501,7172100
2023-09-20,85.02444458007812,87.00175603497182,85.02444458007812,86.22251655250349,6935300
2023-09-21,83.14452362060547,83.90427791378231,83.13478108491985,83.80687485105813,10652500
2023-09-22,83.41726684570312,84.51793572817712,83.23219579865643,84.01143527228405,7967200
2023-09-25,84.0016860961914,84.0016860961914,82.81334933694934,83.17374886550928,8758000
2023-09-26,82.10230255126953,83.01790777140248,81.83930608399058,82.74516876757076,8877600
2023-09-27,83.22245788574219,83.33933860087886,81.91723292615028,82.9594614139284,7860700
2023-09-28,84.16728210449219,84.8685886794816,82.77439662833964,83.03738566503843,6647700
2023-09-29,84.64456939697266,85.74523831821361,84.44975580601499,85.47250672225151,7338300
2023-10-02,85.3750991821289,86.12511103184109,84.76144569189522,84.91729655651909,6305000
2023-10-03,83.1932373046875,85.05366051493904,82.85231540351234,84.74196622378484,8201700
2023-10-04,84.4205322265625,84.50820019680872,83.16401248314116,83.25168045338738,7658500
2023-10-05,84.77117919921875,85.65756417675101,84.28415644621266,84.5763730705673,6651700
2023-10-06,86.9725341796875,87.68358331971922,85.11210348103299,85.80367497849846,9777100
2023-10-09,86.68032836914062,87.0212428920509,85.75498788818709,86.49526473177747,4781300
2023-10-10,88.25827026367188,88.30697551503842,86.82642207748036,86.95304532710416,7182900
2023-10-11,89.61219787597656,89.62194041305338,88.27775268883155,88.89140619123836,8051700
2023-10-12,90.02129364013672,91.01482432553608,89.45634540188048,90.10896160949703,8897800
2023-10-13,88.11216735839844,90.52780380596758,87.85891341220187,90.34273275704949,7985100
2023-10-16,88.8524398803711,89.51479117861413,88.08294297275211,88.13164822478774,8791800
2023-10-17,88.6381607055664,89.3199897384422,86.2225240451024,87.47904391829846,7997100
2023-10-18,87.27447509765625,87.6738373187287,86.280951959922,86.57316115037213,9982700
2023-10-19,90.49858093261719,92.30056381967356,89.96285287610232,90.67390200779126,22751600
2023-10-20,88.94010162353516,91.87198096907566,88.72581040187477,89.61219546758305,12197300
2023-10-23,88.74529266357422,89.86544655770211,86.8459067706367,87.64462384245888,8227900
2023-10-24,89.26153564453125,89.61219264504383,88.5017812872133,88.83295321470966,7374800
2023-10-25,85.36536407470703,88.49204986240514,84.43028109971704,88.44335203650563,13027100
2023-10-26,85.1802749633789,85.85236872822115,84.29389743350762,84.8588456001467,9377300
2023-10-27,83.7581787109375,85.50172121936976,83.6607756376228,85.26795235713885,12480700
2023-10-30,83.82636260986328,86.0082301214236,83.76792225144982,85.04391961933203,9785500
2023-10-31,84.06988525390625,84.18677341774215,82.74518245594963,83.91404180017095,9004900
