Price,Open,High,Low,Close,Volume,Change (%)
Ticker,TSM,TSM,TSM,TSM,TSM,
Date,,,,,,
2023-01-04,71.98868576237935,73.54385141086685,71.4895008577044,73.26545715332031,12316400,3.0933424141172505
2023-01-05,72.95825674639231,73.38064899756542,72.32466836963263,72.69906616210938,10039200,-0.7730668902067528
2023-01-06,73.43825540851952,75.58860227432405,73.10226485511957,74.94541931152344,13744100,3.0899339812769933
2023-01-09,77.33575845259757,77.96934690018406,76.85576986771493,77.09576416015625,22247600,2.869214514224727
2023-01-10,77.28777179377501,78.31494717619582,77.23977000082125,78.01734924316406,10269000,1.195377065195613
2023-01-11,78.30534078426619,78.61253319873008,77.40295986250888,78.5069351196289,11771400,0.6275346204584586
2023-01-12,81.55965871331563,85.27477296275198,81.0412701675307,83.51801300048828,36086800,6.38297479480443
2023-01-13,81.9916516387367,83.61400803677546,81.50206124304665,83.32601928710938,18719900,-0.22988299946478108
2023-01-17,82.76924142765102,86.13876369756571,82.71164513512021,85.42837524414062,21850000,2.5230485927658863
2023-01-18,86.85873916656949,87.56912023474229,85.78356207967833,85.88916015625,19209800,0.5393815705759586
2023-01-19,85.46677492398278,86.40755586838584,84.72759565084453,84.86199188232422,13651100,-1.195923061835924
2023-01-20,86.39795100089813,87.38672637939453,85.62996628460546,87.38672637939453,14287200,2.975106335674149
2023-01-23,88.08750109925134,91.89861137335014,88.04910113621237,91.83141326904297,22875100,5.086226563004059
2023-01-24,91.95621923981128,94.07776802767238,87.8859178575099,90.77544403076172,11370500,-1.1498998008312555
2023-01-25,88.97069271270745,89.2778851428177,87.47313053142564,88.71150207519531,14147300,-2.2736787218214927
2023-01-26,90.13225404514765,90.50664454779708,88.93228260741371,89.7098617553711,15759400,1.1254004912796267
2023-01-27,89.10508752193878,90.35306086913248,88.54829896248036,89.56587982177734,13646600,-0.16049733081339168
2023-01-30,89.13387937638244,90.4778488883391,88.87468876129786,89.40267181396484,14079800,-0.1822211852741895
2023-01-31,87.35792069428557,89.04748252987453,86.39794354379892,89.01868438720703,13342100,-0.4295033011505911
2023-02-01,89.27789880961632,91.9370330031933,88.8651082318358,90.94825744628906,16788500,2.1676045566893842
2023-02-02,92.73378990057961,93.59777078804737,92.00420522626858,92.78179168701172,14925300,2.0160190994373606
2023-02-03,91.23624105924414,93.06979384527426,90.53545442618793,90.87145233154297,12242200,-2.0589593289091157
2023-02-06,88.12591071788118,88.36590502013681,87.10832989596686,88.15470886230469,12425200,-2.989655606390318
2023-02-07,88.1067053344325,90.90983697171883,88.01070908023264,90.7658462524414,15258900,2.9619942301837066
2023-02-08,91.21703393745973,92.10021856274513,90.45865836455552,90.50665283203125,12899700,-0.2855627211245104
2023-02-09,92.1578038706729,94.62494478549893,91.79301520034073,92.8201904296875,16997400,2.556207223738438
2023-02-10,92.10981315374035,92.6378035648159,90.4778547770352,91.55303192138672,11511400,-1.365175510236294
2023-02-13,91.64903521080636,92.53221258067593,91.11145025941542,92.26342010498047,7803500,0.7759308115582009
2023-02-14,91.98501700908147,95.02814304141167,91.40903214137923,94.03936767578125,15345100,1.9248663975170777
2023-02-15,88.63469487081119,89.9306626002252,87.13712548824763,89.0474853515625,30208300,-5.30828997216275
2023-02-16,87.33871947991862,88.11629858454774,86.28273881431858,87.18511962890625,15568400,-2.0914298874399107
2023-02-17,86.36914024588917,86.68593444441146,85.38036501175351,86.49393463134766,11235300,-0.7927786306889839
2023-02-21,84.84278158397304,85.84115874244037,83.97880797049366,84.13240051269531,14007600,-2.730288694482008
2023-02-22,84.23799749880986,84.56438622428946,83.19162588872504,83.35482025146484,10106400,-0.9242340126894844
2023-02-23,86.68594285694553,88.30829932152518,85.879558211909,86.47474670410156,15468300,3.7429466505050524
2023-02-24,84.56439925725932,84.62200287725591,83.74841999375788,84.58360290527344,8817600,-2.186931874225917
2023-02-27,85.14997727590546,85.29397532505301,83.7484114005624,83.80601501464844,10609400,-0.9193128028559316
2023-02-28,83.65240318157964,84.62198209489146,83.42201073031286,83.585205078125,7520400,-0.2634774323595268
2023-03-01,85.4763606101083,86.43633769603848,84.73717415247746,84.88117218017578,8176700,1.5504742745315658
2023-03-02,84.13240618601036,85.76436459268035,83.63322123513744,85.4667739868164,9761600,0.689907775304488
2023-03-03,85.12118057574985,86.25395401806944,84.36279767314186,86.19635772705078,10844000,0.8536460500391918
2023-03-06,86.47474720189467,87.67471869173875,85.92756049548755,85.99475860595703,9960000,-0.23388357282118077
2023-03-07,86.3499493233375,86.62834360025911,84.76599274547098,85.29397583007812,8761100,-0.814913358952507
2023-03-08,84.81397851632555,87.20431953467094,84.61238419661393,87.1947250366211,8813000,2.228468292215169
2023-03-09,86.11955198261408,87.0603328420711,85.02517858278235,85.32276916503906,10354700,-2.1468682546975426
2023-03-10,84.50679960747898,85.60117313138645,83.71001669956787,83.75801849365234,11928800,-1.833919230117853
