Price,Open,High,Low,Close,Volume,Change (%)
Ticker,2379.TW,2379.TW,2379.TW,2379.TW,2379.TW,
Date,,,,,,
2023-01-04,250.36944413762603,254.70860261488124,249.06769659444947,250.80335998535156,1371465,0.0
2023-01-05,251.6711916808026,255.5764343103323,249.501612442175,250.80335998535156,1405162,0.0
2023-01-06,250.80337544295222,266.4243469238281,250.80337544295222,266.4243469238281,5054989,6.228380249526522
2023-01-09,273.8009002780617,278.573974609375,269.02782594674846,278.573974609375,6238877,4.560254280747289
2023-01-10,279.00786702599737,283.7809409564577,278.1400354022773,280.7435302734375,4348897,0.7788077357566259
2023-01-11,280.7435166208368,282.04526399311266,276.838274504009,280.3096008300781,2188614,-0.15456436090859338
2023-01-12,280.3096008300781,283.34701136538854,278.5739376670436,280.3096008300781,2151666,0.0
2023-01-13,284.64879275344487,288.98795117956445,274.66872837336985,275.53656005859375,4664534,-1.7027746311043312
2023-01-16,278.573974609375,281.17746969918227,276.83831121617015,278.573974609375,1456154,1.1023635303189394
2023-01-17,279.00792116764785,280.30966885583285,273.3670145188463,274.66876220703125,2217092,-1.4018583063330925
2023-01-30,281.1774460852975,282.91310933273763,277.7061195904173,280.7435302734375,5394895,2.2116705291107763
2023-01-31,279.0078631401062,280.30961055755614,275.10262088775636,277.70611572265625,3332318,-1.081917915551922
2023-02-01,280.3096252348788,285.9505310058594,279.00787774926795,285.9505310058594,3334432,2.9687553915581644
2023-02-02,289.4218756596018,301.1376037597656,289.4218756596018,301.1376037597656,5409266,5.311083948850959
2023-02-03,302.00543212890625,305.47675893498564,297.666273621307,302.00543212890625,3771368,0.28818332825446547
2023-02-06,299.40192557669974,299.40192557669974,288.12011388830234,288.9879455566406,3302220,-4.310348486284621
2023-02-07,288.9879422673208,292.0253530719323,286.3844472919395,289.85577392578125,2243736,0.3002991586618098
2023-02-08,295.0627699277692,316.32464599609375,294.1949382515111,316.32464599609375,6944128,9.131738765048713
2023-02-09,314.15507674052344,315.89074014792965,310.24983407385946,313.7211608886719,3268081,-0.8230421310434388
2023-02-10,312.4193823037027,313.28721392121304,305.47672936362045,309.8158874511719,3033482,-1.244823086347635
2023-02-13,305.4767691349638,306.34460086546085,297.23236769524175,299.4019470214844,3977196,-3.361331956008473
2023-02-14,302.87324089802485,308.94806234870157,301.13757762640296,308.0802307128906,2812381,2.8985394977353085
2023-02-15,305.9106717251315,311.9854935749923,303.3071766466197,306.77850341796875,3364851,-0.42252866790890575
2023-02-16,306.7785138168653,313.28725173377194,306.7785138168653,311.9855041503906,3805401,1.6973160356440031
2023-02-17,308.51417726137373,313.72116759489904,308.51417726137373,311.9855041503906,2352876,0.0
2023-02-20,315.02290211553156,322.8333872919497,312.85332289985985,319.362060546875,4449271,2.364390748401113
2023-02-21,321.0977308759805,328.04038451654225,320.2298991709103,321.5316467285156,5180626,0.6793500073006165
2023-02-22,321.0977308759805,325.4368894013316,318.06031990823476,321.5316467285156,5178828,0.0
2023-02-23,328.04037511488974,342.7935136782578,326.3047117544935,331.94561767578125,8756791,3.2388634379304504
2023-02-24,337.5865164505808,338.45434811240744,326.7386206777472,329.7760314941406,4098221,-0.6535968743409337
2023-03-01,325.4368764429419,330.20995063077174,322.8333814313984,328.908203125,2862993,-0.2631568962755404
