Price,Open,High,Low,Close,Volume,Change (%)
Ticker,3008.TW,3008.TW,3008.TW,3008.TW,3008.TW,
Date,,,,,,
2023-05-10,1854.5255283685378,1882.2740400149498,1849.900776427469,1873.0245361328125,501212,0.49627175605837515
2023-05-11,1882.2741981598267,1937.771226115399,1882.2741981598267,1919.272216796875,878042,2.469144411719726
2023-05-12,1928.5216140200814,1937.7711181640625,1910.022605732119,1937.7711181640625,477441,0.9638497970892779
2023-05-15,1937.771250647956,1960.8950125888625,1933.146498259775,1951.6455078125,472443,0.7159973393340069
2023-05-16,2044.1406116224314,2076.5138792273115,2016.3920965325342,2025.6416015625,1564733,3.791472040070354
2023-05-17,2058.0147340270296,2058.0147340270296,2011.7672119140625,2011.7672119140625,693037,-0.6849380284120965
2023-05-18,2034.8909983915441,2053.390007467831,2030.2662461224725,2044.1405029296875,539336,1.609196671657842
2023-05-19,2053.389922825636,2108.8869477668695,2044.140418668764,2090.387939453125,843935,2.262439223583468
2023-05-22,2090.388160551264,2108.8871708216293,2058.014892578125,2058.014892578125,390517,-1.5486621532780798
2023-05-23,2071.889150280899,2076.51390284849,2048.7653874429425,2058.014892578125,295511,0.0
2023-05-24,2058.0146560839626,2076.5136642285374,2044.1403999755314,2067.26416015625,270009,0.4494266592278251
2023-05-25,2081.138423928174,2090.3879280345213,2071.888919821826,2076.513671875,290758,0.44742766294805225
2023-05-26,2085.763156650303,2099.6374126812357,2034.8908845368805,2053.389892578125,474576,-1.1135866625908264
2023-05-29,2067.2642120559926,2155.134502948753,2062.639459903742,2132.0107421875,844320,3.828832015466044
2023-05-30,2136.635456364329,2136.635456364329,2085.76318359375,2085.76318359375,503524,-2.169199135755706
2023-05-31,2118.136455746413,2141.2602161803256,2095.0126953125,2095.0126953125,531297,0.4434593433955136
2023-06-01,2090.3879280345213,2099.637432140869,2071.888919821826,2076.513671875,224530,-0.8830029278051987
2023-06-02,2099.637447399283,2118.136455746413,2085.763191138935,2095.0126953125,344073,0.8908693300726522
2023-06-05,2113.5117224814067,2141.2602352492154,2113.5117224814067,2118.136474609375,582456,1.1037536597565012
2023-06-06,2118.1364480841185,2118.1364480841185,2053.3899191033815,2085.76318359375,583106,-1.528385512628272
2023-06-07,2085.7631759813476,2090.3879280345213,2053.3899116091316,2076.513671875,427509,-0.4434593433955025
2023-06-08,2081.138388893821,2081.138388893821,2030.2661171653053,2034.890869140625,443287,-2.0044559926634897
2023-06-09,2044.1403885575028,2058.014644588436,2025.6413805162583,2053.389892578125,263206,0.9090916725825515
2023-06-12,2058.014892578125,2071.889150280899,2034.8911297401685,2058.014892578125,261326,0.2252373023124754
2023-06-13,2067.264401012472,2076.513906162416,2048.765390712584,2062.6396484375,386747,0.22471926107305862
2023-06-14,2062.639423243487,2141.260208434382,2058.014671173434,2085.76318359375,680182,1.1210651930290805
2023-06-15,2085.7631759813476,2099.637432140869,2067.264167768653,2076.513671875,265691,-0.4434593433955025
2023-06-16,2076.5135080950135,2081.138259783421,2025.6412395225298,2030.2659912109375,620354,-2.227179203799934
2023-06-19,2034.8910792151164,2034.8910792151164,1984.0188022347384,1988.6435546875,599404,-2.050097706587306
2023-06-20,1993.2681921499748,2016.3919530797887,1974.7691834061234,1997.8929443359375,456964,0.4651104833058417
2023-06-21,2025.6411837725573,2030.2659353336817,1970.1441650390625,1970.1441650390625,580443,-1.3889022119800365
2023-06-26,1974.7689166001871,1997.8926744058099,1965.5194134779379,1970.1441650390625,354246,0.0
2023-06-27,1997.8929257538057,2016.3919343256002,1974.7691650390625,1974.7691650390625,355326,0.2347543942251784
2023-06-28,1997.8929257538057,2007.142430039703,1974.7691650390625,1974.7691650390625,233533,0.0
2023-06-29,1997.8926744058099,2007.142177528059,1965.5194134779379,1970.1441650390625,290143,-0.2342045886618127
2023-06-30,1965.5194134779379,1988.6431712835608,1951.6451587945642,1970.1441650390625,451122,0.0
2023-07-03,1997.8929257538057,1997.8929257538057,1970.1444128961139,1974.7691650390625,307546,0.2347543942251784
2023-07-04,1984.018627166748,2071.888916015625,1984.018627166748,2071.888916015625,1388510,4.918030557492603
2023-07-05,2099.6376822916664,2099.6376822916664,2025.6416406249998,2081.138671875,1342628,0.4464407231427714
2023-07-06,2081.1382384331127,2261.503552430649,2071.888735151188,2141.260009765625,3866779,2.888867460064959
2023-07-07,2182.882795806624,2206.006554236779,2122.761023888221,2164.3837890625,1432184,1.0799145919418773
2023-07-10,2192.132550139925,2229.130567863806,2169.0087890625,2169.0087890625,1303200,0.21368668640802113
2023-07-11,2192.132328330592,2206.0065835731907,2164.383817845395,2196.757080078125,747153,1.27930744935425
2023-07-12,2206.0070645607125,2219.88132282839,2173.6337952694653,2182.88330078125,508649,-0.6315572815352666
2023-07-13,2215.256354762214,2261.5038778261433,2192.1325932302493,2224.505859375,1220458,1.9067697562601404
2023-07-14,2182.883019649621,2187.507771809896,2067.2642156427555,2136.635498046875,2259411,-3.9501069847850734
2023-07-17,2196.757272319008,2196.757272319008,2127.3859900352495,2132.0107421875,786903,-0.21645038957756046
2023-07-18,2136.6354755602383,2141.2602276718408,2090.387954444216,2108.886962890625,853379,-1.084599567877853
2023-07-19,2141.260220027705,2150.5097242178895,2095.0126990767826,2099.637451171875,711404,-0.4385968466546819
2023-07-20,2127.385940551758,2127.385940551758,2067.2641639709473,2071.888916015625,675155,-1.321586978778777
2023-07-21,2058.014629017223,2062.6393809925426,2025.6413651899857,2034.890869140625,646623,-1.7857157586493422
2023-07-24,2025.6412395225298,2053.3897496529753,2016.3917361457145,2030.2659912109375,474418,-0.2272789170084888
2023-07-25,2039.5157325447833,2062.639493684747,2021.0167236328125,2021.0167236328125,472458,-0.45556925142642424
2023-07-26,2030.266194566388,2030.266194566388,1979.3939208984375,1979.3939208984375,581024,-2.0594981846343785
2023-07-27,2007.1425747419892,2025.6415846474451,1984.018812360169,2002.517822265625,366973,1.1682314027059215
2023-07-28,2002.517825640841,2044.140597998272,1997.893073156682,2007.142578125,420617,0.2309470511549616
2023-07-31,2016.3919641253592,2058.0147340270296,1993.2682030688757,2011.7672119140625,766772,0.23040883290825764
2023-08-01,2016.3920965325342,2034.8911065924658,2007.1425915025684,2025.6416015625,309487,0.6896617842397923
2023-08-02,2025.6414574517144,2067.26422712538,1997.8929443359375,1997.8929443359375,640407,-1.3698700305699862
2023-08-04,1993.268058438957,2002.5175621904139,1960.894795308858,1984.0185546875,458539,-0.6944511059900238
2023-08-07,2011.7673169513082,2016.3920694040698,1984.0188022347384,1988.6435546875,293085,0.23311273924695453
2023-08-08,2002.5174259669345,2007.142177528059,1960.8946619168134,1970.1441650390625,427563,-0.9302516584649867
2023-08-09,1970.1444128961139,1993.268173610857,1970.1444128961139,1974.7691650390625,211684,0.2347543942251784
2023-08-10,1979.393909696691,1984.0186618221505,1956.2701490693933,1965.5196533203125,379934,-0.46838445133241535
2023-08-11,1970.144397924978,1979.3939021405881,1956.2701416015625,1956.2701416015625,290854,-0.4705886152359229
2023-08-14,1947.020618493477,1947.020618493477,1868.3998334236692,1933.1463623046875,711848,-1.1820340557845421
2023-08-15,1937.7711143676174,1965.5196267451965,1919.272106115898,1933.1463623046875,302123,0.0
2023-08-16,1914.6474393956803,1928.5216962028953,1882.2741735121783,1886.89892578125,583161,-2.3923401468837313
2023-08-17,1892.9900462080793,1949.2174733231707,1892.9900462080793,1921.103759765625,494134,1.8127539062651632
2023-08-18,1916.418258101852,1935.1607349537037,1888.3045428240741,1897.67578125,444251,-1.2195061509058358
2023-08-21,1902.361400462963,1925.7894965277778,1892.9901620370372,1897.67578125,240201,0.0
2023-08-22,1911.73258866414,1921.103826843866,1878.9332550350982,1892.9901123046875,690300,-0.24691620094482447
2023-08-23,1892.9900279371045,1892.9900279371045,1850.8194580078125,1850.8194580078125,775396,-2.22772712983339
2023-08-24,1864.876353525745,1864.876353525745,1803.963306802542,1808.64892578125,1123888,-2.278478975575182
2023-08-25,1803.963306802542,1841.4482586322054,1803.963306802542,1808.64892578125,572635,0.0
2023-08-28,1827.391555708677,1860.1908913239608,1822.705936335065,1846.134033203125,438806,2.0725474627798945
2023-08-29,1864.8764467592594,1925.7894965277778,1850.8195891203704,1897.67578125,661259,2.7918746483129198
