Price,Open,High,Low,Close,Volume,Change (%)
Ticker,2454.TW,2454.TW,2454.TW,2454.TW,2454.TW,
Date,,,,,,
2023-01-04,528.3901286575029,532.5246367064661,525.0825222183323,525.909423828125,2734185,-1.242251330533295
2023-01-05,527.5633368877526,530.0440422336197,516.8136137223281,521.7750244140625,5231120,-0.7861428654326041
2023-01-06,524.2556825580018,545.755126953125,524.2556825580018,545.755126953125,6890898,4.5958701388575385
2023-01-09,554.8510236725983,558.1586303710938,549.8896136248553,558.1586303710938,6953372,2.272723205957905
2023-01-10,565.600794547573,575.5236155045479,563.1200893083293,573.8698120117188,8579851,2.8148237410894117
2023-01-11,578.831134456219,584.6194458007812,573.8697247323087,584.6194458007812,6807896,1.8731833534472386
2023-01-12,587.1001719228037,595.3691884287588,585.4463686216128,591.2346801757812,6154916,1.131545387775934
2023-01-13,597.023060911327,600.3306678969853,571.389106772475,573.8698120117188,6607197,-2.937051689677561
2023-01-16,584.6194377378984,588.7539457841352,579.658028082414,582.1387329101562,4831796,1.4409053630910718
2023-01-17,583.7926303703892,586.273335598592,573.0429077148438,573.0429077148438,4423459,-1.5624841092159891
2023-01-30,606.9458139958982,611.080322265625,586.2732726472641,611.080322265625,14092868,6.637795187530582
2023-01-31,606.9458196528443,621.8300495625871,592.0615897431015,593.7153930664062,10849696,-2.8416770376170852
2023-02-01,598.6768188476562,601.9844255816212,593.7154087467088,598.6768188476562,5742796,0.8356572592173039
2023-02-02,617.6956176757812,622.6570282595225,609.4266000362126,617.6956176757812,11004915,3.1768056202230666
2023-02-03,613.5611188662513,622.6570384181767,612.7342170888035,621.0032348632812,6331833,0.5354768745074789
2023-02-06,616.0417728450165,619.3493796790837,603.6382472172645,604.4651489257812,7504061,-2.663123959594349
2023-02-07,611.080325245026,611.080325245026,592.0615871115542,592.8884887695312,7083578,-1.915190673411582
2023-02-08,600.3306732177734,617.6956100463867,599.50377146403,615.2149047851562,7726469,3.7657023940472767
2023-02-09,611.9072500312917,619.349365234375,608.5996432743658,619.349365234375,3943535,0.6720351566681604
2023-02-10,619.3494032576277,619.3494032576277,611.0803858576594,611.9072875976562,3178891,-1.2015960707253637
2023-02-13,607.7727557598485,609.426559176882,600.3306403831973,604.4651489257812,4083761,-1.2162199769008786
2023-02-14,609.4265003308573,613.5610084742145,604.4650905588286,605.2919921875,3253855,0.1367892364329215
2023-02-15,603.6382540850572,603.6382540850572,585.446416290713,587.1002197265625,6560069,-3.005454011574349
2023-02-16,592.0615711668205,593.7153744382363,583.792554809742,587.9270629882812,5055383,0.14083511365468038
2023-02-17,585.4463893526323,597.8499145507812,584.6194876727557,597.8499145507812,3496855,1.6877691447072962
2023-02-20,599.5037257507156,605.2920375855501,594.5423156065717,600.3306274414062,2557688,0.4149390725411317
2023-02-21,601.9843669181034,606.9457765355604,598.6767605064655,599.503662109375,2680312,-0.13775164788039085
2023-02-22,593.715379797894,597.0229863705842,589.5808715820312,589.5808715820312,4226425,-1.6551676252368641
2023-02-23,598.6768128670302,616.041748046875,597.0230095165688,616.041748046875,7415265,4.488082592272868
2023-02-24,621.0031615873261,621.8300632672026,597.8499145507812,597.8499145507812,8014012,-2.9530195889758915
2023-03-01,609.4265332710277,657.3868303262781,604.4651232308292,654.0792236328125,15610514,9.405255016935389
2023-03-02,653.2522791708669,653.2522791708669,639.1949516444053,640.8487548828125,9407400,-2.0227624226491714
2023-03-03,643.3294597404234,652.4253775516634,637.541148405998,640.8487548828125,6400777,0.0
2023-03-06,649.1177952046297,657.3868117040518,642.5025820050921,648.2908935546875,7426468,1.1612940830689311
2023-03-07,652.4254124055659,653.2523140689443,647.4640024252955,651.5985107421875,5137242,0.5102057148086425
2023-03-08,646.6371092796326,648.2909126281738,632.5797808170319,635.0604858398438,8327224,-2.5380697821894227
2023-03-09,635.8873236903622,640.8487332380113,634.2335205078125,634.2335205078125,5235081,-0.13021835722272224
2023-03-10,627.618400452629,629.2722038793817,622.656990172371,625.1376953125,5780275,-1.434144506904922
2023-03-13,625.137655368026,631.7528686523438,614.3879337810097,631.7528686523438,4934528,1.0581946008769938
2023-03-14,619.3493960326667,635.0605289093298,619.3493960326667,629.272216796875,4970598,-0.39266174774330587
2023-03-15,633.4067176677935,639.1950297091441,625.964602186057,626.79150390625,5204405,-0.39421935760207694
2023-03-16,621.0031867456185,632.5798107328869,618.5224816054895,625.1376953125,5857200,-0.2638530649256121
2023-03-17,636.7142414522356,642.502552738165,633.406635003133,639.1949462890625,6673769,2.248664747297857
2023-03-20,639.194938203886,644.983249416599,635.0604301948051,636.7142333984375,5239975,-0.38809957823151553
2023-03-21,641.6756457218709,644.156350537806,630.925924852819,637.5411376953125,5224780,0.1298705531461719
2023-03-22,642.5025741049635,649.1177872231614,641.6756724651888,645.8101806640625,5008621,1.2970210830068662
2023-03-23,644.9833704213627,656.5599950186692,643.3295669074618,655.7330932617188,4688952,1.536506065521115
2023-03-24,653.2523193359375,656.5599260161194,649.1178109857101,653.2523193359375,4299481,-0.3783206843262277
2023-03-27,652.4253910945013,653.2522927308694,644.1563747308194,644.9832763671875,3000386,-1.2658268059661637
2023-03-28,640.8487922529016,644.9833005900172,633.4066772460938,633.4066772460938,3940649,-1.7948681067047056
2023-03-29,640.0218479013381,640.8487495136137,632.5797333908574,639.1949462890625,2913723,0.913831389990194
2023-03-30,644.9832710324952,647.4639759210817,640.848762884851,643.3294677734375,2970689,0.6468326303858518
2023-03-31,643.3294311678546,652.4253485751121,643.3294311678546,650.7715454101562,4356288,1.1568065834875796
2023-04-06,640.0218554492966,642.5025603153791,621.0031181426638,622.6569213867188,8692104,-4.320198727453262
2023-04-07,619.349365234375,621.8300703020694,614.3879550989861,619.349365234375,4322843,-0.5312004153069538
2023-04-10,618.5224451440364,620.1762484732985,611.0803301623569,613.56103515625,5720960,-0.9345823864588265
2023-04-11,614.3879730386078,627.618400452629,614.3879730386078,625.1376953125,4506545,1.8867984589832743
2023-04-12,625.1377004658641,628.4453073466359,621.8300935850923,626.79150390625,3537841,0.2645510910877391
2023-04-13,627.6183229980469,628.445224609375,619.3493068847656,620.1762084960938,5072055,-1.055421997415218
2023-04-14,623.483871051972,626.7914777949533,616.8686575660093,618.5224609375,4358117,-0.26665769114297966
2023-04-17,582.9656478817271,587.1001560227323,573.8697299715158,586.2732543945312,14011693,-5.213910339503003
2023-04-18,580.4849480917287,581.3118497271871,566.4276202889376,568.9083251953125,13970100,-2.9619173429891843
2023-04-19,563.9469420934606,566.4276471173322,558.1586303710938,558.1586303710938,10748670,-1.8895302367966327
2023-04-20,546.5820017753703,565.600740112486,546.5820017753703,556.5048217773438,9881462,-0.2962972359041527
2023-04-21,558.9855053894502,561.4662102950247,549.8895874023438,549.8895874023438,5084036,-1.188711061635106
2023-04-24,548.2358128474309,563.1200430604833,548.2358128474309,558.9855346679688,4674121,1.6541406627817556
2023-04-25,560.6392670147236,560.6392670147236,537.4860229492188,537.4860229492188,8340199,-3.84616602494382
