Price,Open,High,Low,Close,Volume,Change (%)
Ticker,HNHPF,HNHPF,HNHPF,HNHPF,HNHPF,
Date,,,,,,
2023-01-04,5.791886832643333,5.791886832643333,5.55018522753464,5.559137344360352,33300,-1.5847843816158447
2023-01-05,5.460666187707461,5.648656372241001,5.460666187707461,5.61284875869751,26600,0.9661825389446044
2023-01-06,5.559137328669069,5.7560792028141625,5.559137328669069,5.702367782592773,48600,1.5948946380667683
2023-01-09,5.756079218901127,5.81874275609809,5.756079218901127,5.78293514251709,45300,1.412875545668224
2023-01-10,5.791886820615199,5.8993100879985265,5.72922371040705,5.890357971191406,36600,1.8575831481236316
2023-01-11,5.8814067946707285,5.8814067946707285,5.747128018864824,5.827695369720459,40600,-1.063816524860084
2023-01-12,5.81874325213185,5.845599178037215,5.7381759012762155,5.827695369720459,50500,0.0
2023-01-13,5.756079670351443,5.836647020657818,5.738175862156744,5.773983478546143,28700,-0.9216660749529315
2023-01-17,5.765031787879022,5.80979109493554,5.738175862156744,5.773983478546143,37900,0.0
2023-01-18,5.961973210422092,5.961973210422092,5.773983025691628,5.78293514251709,36900,0.15503445765316926
2023-01-19,5.6934161145612165,5.82769487906161,5.6934161145612165,5.729223728179932,26800,-0.9287915740618158
2023-01-20,5.711319915355089,5.854550369679091,5.711319915355089,5.78293514251709,33700,0.9374989856474114
2023-01-23,5.729223716222308,5.8903579771702175,5.711319909450318,5.836646556854248,74100,0.9287915740618047
2023-01-24,5.863502498346197,6.0962519870927485,5.639704699582761,5.899310111999512,51200,1.0736225765062724
2023-01-25,5.997780843632328,6.051492691040039,5.8635025056943295,6.051492691040039,97600,2.5796673873946796
2023-01-26,6.087300754142862,6.096252444798069,5.979877478257173,6.078348636627197,90300,0.4437904325146347
2023-01-27,6.087300260318387,6.185770983839642,5.997780799865723,5.997780799865723,83000,-1.3254889046012464
2023-01-30,5.908261808191293,5.908261808191293,5.818742773963932,5.8455986976623535,68700,-2.5373068353344297
