Date,Close,High,Low,Open,Volume
,6669.TW,6669.TW,6669.TW,6669.TW,6669.TW
2023-01-03,740.8600463867188,742.6893304518712,728.0550579306521,736.2868362238378,348045
2023-01-04,732.6282958984375,750.0064951769273,731.7136538311486,740.8600745040379,458030
2023-01-05,661.2861938476562,732.6282728519677,659.4569097706226,731.7136308134509,3099295
2023-01-06,678.6643676757812,691.4693557451355,656.712959556888,658.5422435667958,1365160
2023-01-09,701.5304565429688,716.1647294304362,694.213320099235,697.8718883211019,1340128
2023-01-10,709.76220703125,741.7746777092059,704.274354915029,716.1647011668412,2061070
2023-01-11,687.810791015625,715.2500512955036,681.4082969503199,713.420767276845,1429022
2023-01-12,704.2743530273438,708.8475631119369,685.9815126889712,688.7254387397271,1226037
2023-01-13,707.9329223632812,724.3964786973111,706.1036383261669,716.1647005302962,895040
2023-01-16,719.8233032226562,729.8843659106476,711.5915246597542,716.1647349724775,721050
2023-01-17,717.9940185546875,722.5672288639531,714.3354503072751,719.8233026783937,485595
2023-01-30,706.1036376953125,741.774676387174,702.4450696243523,735.3721822629938,2042200
2023-01-31,685.9815673828125,717.0793984375,685.9815673828125,710.6769038085937,2328410
2023-02-01,701.5304565429688,705.1890247648356,688.7254677664348,692.3840359883017,1355013
2023-02-02,752.7504272460938,752.7504272460938,708.8476076740251,708.8476076740251,2995651
2023-02-03,769.2139892578125,775.6164838176278,745.4332951784984,757.3236422181554,1719647
2023-02-06,782.0189208984375,792.0799830386513,759.1528705797698,760.9821546052632,1283161
2023-02-07,771.0432739257812,788.42147345673,771.0432739257812,781.10433681212,1104595
2023-02-08,777.4457397460938,782.0189499798943,763.7261090446921,780.1896658863741,1199244
2023-02-09,784.7628784179688,787.5068045662833,767.3846794786431,768.2993215280814,970273
2023-02-10,769.2139892578125,791.1653991771793,768.2993471778389,784.762904617364,764126
2023-02-13,744.5186157226562,768.2993086081465,739.9454055523696,766.4700245400319,1103181
2023-02-14,756.408935546875,757.3235775487454,746.3478735262998,751.8357255375226,719030
2023-02-15,751.8357543945312,767.3846690231286,749.0918282836024,759.1528906903418,634203
2023-02-16,766.4700317382812,780.1896623779879,755.4943272265159,759.1528953971043,866327
2023-02-17,764.6407470703125,771.9578834059135,760.9821789025119,761.8968209444621,407285
